seed,trajectory_step,direction,head_classes,tail_classes,warmup_steps,hidden_dim,momentum_beta,trajectory_steps,trajectory_lr,newton_schulz_steps,head_gradient_fro_norm,momentum_fro_norm,gradient_momentum_cosine,direction_cosine_to_polar_grad,head_loss_before,head_loss_after,actual_head_loss_decrease,matched_first_order_head_gain,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,tail_output_drift_fro,tail_output_drift_rms,tail_output_jvp_fro,tail_output_linearization_residual_fro,tail_output_linearization_relative_error,update_fro_norm,update_op_norm,step_size,alignment
6,1,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.988744269469045,0.1904810843748348,0.9708941760219185,0.9999999999999998,0.25605003619940603,0.25104150065371716,0.005008535545688864,0.005089244582415145,11.464232220874198,11.462081629215676,-0.0021505916585216056,0.19,0.19,0.0,-10.45337431363819,-10.453461410383676,8.709674548690316e-05,0.570754263900156,0.01276245332528604,0.5707580470541123,0.002507112518071045,0.004392601262498453,0.018276359886835514,0.002820103555651521,0.0028201035556515196,1.804630391042287
6,1,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.988744269469045,0.1904810843748348,0.9708941760219185,0.5072177647714967,0.25605003619940603,0.25105460705940397,0.004995429140002061,0.005089244582415145,11.464232220874198,11.462129560501642,-0.002102660372555576,0.19,0.19,0.0,-10.45337431363819,-10.453951407285196,0.0005770936470064214,0.5922756275717658,0.013243685646668163,0.5923076315565293,0.0014819765114223455,0.0025020385226640577,0.018769056673741038,0.0028961283203866013,0.0028961283203865996,1.7572579732018885
6,1,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.988744269469045,0.1904810843748348,0.9708941760219185,0.4661305193265091,0.25605003619940603,0.25105759405865347,0.004992442140752562,0.005089244582415145,11.464232220874198,11.463323254840425,-0.0009089660337728844,0.19,0.19,0.0,-10.45337431363819,-10.454780997545443,0.0014066839072537363,0.6354119338825518,0.014208242778759877,0.635418033122023,0.0018749581944172565,0.002950747534194072,0.007590924333933517,0.0032477816958786567,0.0032477816958786563,1.5669909676728746
6,2,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.623754231516539,0.23109882207884433,0.96803027644641,0.3144004661240672,0.165229760113317,0.16205149118072107,0.003178268932595929,0.0032595808257331093,11.463923374977856,11.461751935940878,-0.002171439036978029,0.19,0.19,0.0,-10.453746273182851,-10.452776045569998,-0.0009702276128535914,0.7190500222492483,0.016078447289720552,0.7190979094202978,5.508746646758572e-05,7.660635046484086e-05,0.005225745431510842,0.0046148641576514386,0.005225745431510841,0.623754231516539
6,2,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.623754231516539,0.23109882207884433,0.96803027644641,1.0000000000000002,0.165229760113317,0.1620356572703577,0.00319410284295929,0.0032595808257331093,11.463923374977856,11.460928455420042,-0.0029949195578140575,0.19,0.19,0.0,-10.453746273182851,-10.451888933819978,-0.0018573393628731338,0.5188576840250226,0.01160201052128057,0.5188645203946137,0.0003112454033668347,0.0005998587128873684,0.016621303065907932,0.002564722743804785,0.002564722743804783,1.2709291223025143
6,2,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.623754231516539,0.23109882207884433,0.96803027644641,0.46370830717525957,0.165229760113317,0.16205538920173812,0.0031743709115788776,0.0032595808257331093,11.463923374977856,11.461367739979561,-0.00255563499829492,0.19,0.19,0.0,-10.453746273182851,-10.453255264603479,-0.0004910085793721208,0.5558754054269074,0.012429751935548197,0.5559509233422452,0.0003622784429458787,0.0006516374516799911,0.01756133887810543,0.0027097734187111933,0.0027097734187111924,1.2028979261607096
6,2,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.623754231516539,0.23109882207884433,0.96803027644641,0.4353214940849304,0.165229760113317,0.16206066867441676,0.0031690914389002345,0.0032595808257331093,11.463923374977856,11.462425988550638,-0.0014973864272178616,0.19,0.19,0.0,-10.453746273182851,-10.454088054281174,0.0003417810983226133,0.5991000661106886,0.013396284731481174,0.5991613812419644,0.00018633993784335389,0.0003110012488740536,0.007387093716537779,0.0030346599169958333,0.0030346599169958324,1.0741173360077652
6,3,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.9064629934777002,0.2974650112763992,0.9909987824443461,0.2839463775054859,0.18519389872857203,0.18154021691557892,0.0036536818129931092,0.0037234961082566443,11.463404292470031,11.463791335159103,0.0003870426890717482,0.19,0.19,0.0,-10.453828919540351,-10.456034333960476,0.002205414420124896,0.5856746310643834,0.013096082877570707,0.585683861459757,2.6736736281540907e-05,4.5650457594823136e-05,0.0041077199345681235,0.0038144490410627055,0.004107719934568124,0.9064629934777
6,3,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.9064629934777002,0.2974650112763992,0.9909987824443461,1.0,0.18519389872857203,0.18150940136559993,0.0036844973629721056,0.0037234961082566443,11.463404292470031,11.463617082815512,0.0002127903454809399,0.19,0.19,0.0,-10.453828919540351,-10.456711022030948,0.0028821024905969495,0.449350691553869,0.010047786920509916,0.44936277485002213,0.0002460813768522409,0.0005476229688459892,0.014466534035951079,0.002232234664087874,0.0022322346640878724,1.6680576501028963
6,3,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.9064629934777002,0.2974650112763992,0.9909987824443461,0.4338370412171795,0.18519389872857203,0.18151718251534743,0.003676716213224601,0.0037234961082566443,11.463404292470031,11.461885713860854,-0.0015185786091773679,0.19,0.19,0.0,-10.453828919540351,-10.454376998122312,0.0005480785819607092,0.46843012237598397,0.01047441596341246,0.4684674926912944,0.0002606806332052592,0.0005564540491543556,0.014893211064755538,0.002298072358984276,0.0022980723589842737,1.620269306882223
6,3,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.9064629934777002,0.2974650112763992,0.9909987824443461,0.4585931168879289,0.18519389872857203,0.18152172316732756,0.0036721755612444673,0.0037234961082566443,11.463404292470031,11.462730384059192,-0.0006739084108389193,0.19,0.19,0.0,-10.453828919540351,-10.45491542100509,0.001086501464738987,0.5019610327383733,0.011224189912589997,0.5019906185930629,0.00014480265540417443,0.00028845689548943193,0.006211764214844703,0.002552994701997671,0.0025529947019976703,1.4584817216201345
6,4,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.8596529023707075,0.35202091975555905,0.9853344957192949,0.27593633439589393,0.1974309197093019,0.19357613848159871,0.003854781227703191,0.003927719470469313,11.463120112034035,11.463040048682364,-8.006335167110024e-05,0.19,0.19,0.0,-10.454224074997441,-10.455595815037963,0.0013717400405219848,0.6681761144593074,0.014940872128726912,0.6681804187037851,2.44325036627422e-05,3.6565728325501126e-05,0.004568959704129011,0.004264110513649882,0.004568959704129011,0.8596529023707075
6,4,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.8596529023707075,0.35202091975555905,0.9853344957192949,1.0,0.1974309197093019,0.19358397198165592,0.0038469477276459885,0.003927719470469313,11.463120112034035,11.463235388093054,0.00011527605901839877,0.19,0.19,0.0,-10.454224074997441,-10.45607554022125,0.0018514652238081908,0.5188301729571063,0.011601395355100626,0.5188589888852639,0.0006782033049608624,0.0013071052434071534,0.016558021306370588,0.002554958156316677,0.0025549581563166757,1.5372930710269097
6,4,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.8596529023707075,0.35202091975555905,0.9853344957192949,0.4228313715122493,0.1974309197093019,0.19359193403165292,0.0038389856776489817,0.003927719470469313,11.463120112034035,11.461821040812978,-0.001299071221056991,0.19,0.19,0.0,-10.454224074997441,-10.455320633168252,0.0010965581708113348,0.5409121592461804,0.012095163579306506,0.5409671750340272,0.00034834706284449484,0.0006439338261560575,0.017255452656316502,0.0026625741499819162,0.0026625741499819145,1.475158718301232
6,4,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.8596529023707075,0.35202091975555905,0.9853344957192949,0.4440585744804375,0.1974309197093019,0.19359015390515397,0.0038407658041479387,0.003927719470469313,11.463120112034035,11.462632356981064,-0.0004877550529709396,0.19,0.19,0.0,-10.454224074997441,-10.455779376397082,0.001555301399640996,0.5803676241092578,0.01297741459448346,0.5804019962963803,0.00019291040467969242,0.0003323737787097193,0.00711730691297807,0.0029625428927532766,0.002962542892753276,1.3257932838970774
6,5,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.7956405010667411,0.3909077635104446,0.9447103224227954,0.272468954614379,0.1758040301443019,0.17226209057741348,0.003541939566888419,0.0034880309554580846,11.462929761337277,11.4632212607923,0.0002914994550238248,0.19,0.19,0.0,-10.454712435781031,-10.456424696634658,0.0017122608536261907,0.6352470940050611,0.014204556847045158,0.6352438324677926,3.0550097586659826e-05,4.809192317220765e-05,0.004383928358073236,0.00401944698912088,0.004383928358073235,0.7956405010667412
6,5,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.7956405010667411,0.3909077635104446,0.9447103224227954,1.0,0.1758040301443019,0.17227450050296403,0.003529529641337875,0.0034880309554580846,11.462929761337277,11.462739919943147,-0.00018984139413014134,0.19,0.19,0.0,-10.454712435781031,-10.457515663329346,0.002803227548314524,0.511293200087951,0.011432863518300604,0.5113140258482499,0.0003005093506700926,0.0005877197484883372,0.01608964354958436,0.0024826858993968314,0.00248268589939683,1.4049425085571654
6,5,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.7956405010667411,0.3909077635104446,0.9447103224227954,0.3188516639983478,0.1758040301443019,0.17226649611192954,0.0035375340323723636,0.0034880309554580846,11.462929761337277,11.462097616161056,-0.0008321451762203225,0.19,0.19,0.0,-10.454712435781031,-10.456803141743771,0.0020907059627397473,0.5835064482107506,0.013047600835086987,0.5835617219603629,0.00040290974971925056,0.0006904321077910201,0.018519593381450285,0.002857635298693566,0.002857635298693564,1.220600458376449
6,5,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.7956405010667411,0.3909077635104446,0.9447103224227954,0.3707881573572915,0.1758040301443019,0.17226332304207767,0.003540707102224233,0.0034880309554580846,11.462929761337277,11.46282696589285,-0.00010279544442681754,0.19,0.19,0.0,-10.454712435781031,-10.456775342288188,0.002062906507156015,0.5991022083613259,0.01339633263366167,0.5991232682006183,0.00021940235912729837,0.0003662057055240772,0.007159174305574987,0.003046294170765596,0.003046294170765595,1.1450079210772584
7,0,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.6402061163416062,0.0640206116341606,0.9999999999999998,0.2981334039406186,0.1484022926280939,0.14552378402578522,0.002878508602308677,0.003008199317785294,12.198531688275327,12.203324619202292,0.00479293092696409,0.19,0.19,0.0,-11.235379752294689,-11.24866047834651,0.01328072605182129,0.6614206884489847,0.014789816210966401,0.6613912410199101,3.206950762366942e-05,4.848795332429269e-05,0.00469879815421844,0.004368966838873713,0.00469879815421844,0.6402061163416061
7,0,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.6402061163416062,0.0640206116341606,0.9999999999999998,1.0,0.1484022926280939,0.1454983889679244,0.002903903660169488,0.003008199317785294,12.198531688275327,12.202730410267186,0.004198721991858889,0.19,0.19,0.0,-11.235379752294689,-11.246316637823757,0.010936885529067908,0.4738615065699045,0.010595865406107694,0.47382495713922945,0.0005993824118158891,0.0012649870016022936,0.015760723528834536,0.002431932438325534,0.002431932438325532,1.236958424657776
7,0,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.6402061163416062,0.0640206116341606,0.9999999999999998,0.8027979545103673,0.1484022926280939,0.14549838896792433,0.002903903660169571,0.003008199317785294,12.198531688275327,12.202730410266117,0.004198721990789522,0.19,0.19,0.0,-11.235379752294689,-11.246316637822686,0.010936885527996765,0.47403986798578135,0.010599853688612333,0.47400277251715295,0.000598898444145284,0.0012634914369063345,0.015760723528834543,0.0024319324383255342,0.0024319324383255325,1.2369584246577758
7,0,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.6402061163416062,0.0640206116341606,0.9999999999999998,0.5697612446975725,0.1484022926280939,0.1454967008635791,0.0029055917645147977,0.003008199317785294,12.198531688275327,12.203524134822615,0.004992446547287699,0.19,0.19,0.0,-11.235379752294689,-11.24728288679731,0.011903134502620816,0.4948878697932094,0.011066029180976815,0.4948312823833861,0.0004504713763676769,0.0009103534727997654,0.007763341938200166,0.002626272007689927,0.0026262720076899275,1.1454256485912555
7,1,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.49033527257526244,0.1039114591817573,0.9697447350455404,0.33635600825501755,0.1265059762293992,0.12401198602895884,0.0024939902004403464,0.0025847354472097743,12.200409444962533,12.204449561167058,0.004040116204524935,0.19,0.19,0.0,-11.23989236529359,-11.252763294226952,0.012870928933361725,0.7229348533751624,0.016165314754507068,0.7229366193477045,0.0001401256401355919,0.0001938283888040217,0.005271363476738335,0.0046253258708244815,0.005271363476738335,0.4903352725752624
7,1,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.49033527257526244,0.1039114591817573,0.9697447350455404,1.0000000000000002,0.1265059762293992,0.12398218920333577,0.002523787026063415,0.0025847354472097743,12.200409444962533,12.203651467487452,0.0032420225249190082,0.19,0.19,0.0,-11.23989236529359,-11.249238253752656,0.009345888459066032,0.4729016176500369,0.010574401637350973,0.47289221525007347,0.0005993915168119975,0.001267501340649114,0.015671976558663727,0.0024182384835291907,0.002418238483529189,1.0688505144610878
7,1,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.49033527257526244,0.1039114591817573,0.9697447350455404,0.5824974340836895,0.1265059762293992,0.1239894328563656,0.0025165433730335862,0.0025847354472097743,12.200409444962533,12.204995633255917,0.004586188293384197,0.19,0.19,0.0,-11.23989236529359,-11.25111901585547,0.011226650561880547,0.4871939250299075,0.010893987345918102,0.48715882028678614,0.0010930398035851367,0.002243703199177783,0.01617634728012399,0.002496064575473308,0.0024960645754733063,1.035524269927854
7,1,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.49033527257526244,0.1039114591817573,0.9697447350455404,0.528297824920889,0.1265059762293992,0.12400018435396055,0.0025057918754386316,0.0025847354472097743,12.200409444962533,12.20453535849558,0.004125913533046699,0.19,0.19,0.0,-11.23989236529359,-11.251117125549868,0.011224760256277833,0.5102587986201642,0.011409733598320627,0.5102301732135619,0.0007682053154571505,0.0015056054223896527,0.008049824070504677,0.0026751047346875037,0.0026751047346875037,0.9662184114491181
7,2,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.5641397612768226,0.1456945996537762,0.9528531879255024,0.3033940154011454,0.19432634849239902,0.19060540459508898,0.003720943897310036,0.003889638153097906,12.201927493818827,12.20483928674598,0.00291179292715249,0.19,0.19,0.0,-11.244057165836288,-11.259156418308457,0.0150992524721687,0.9801624358130588,0.02191709835469773,0.9801744414680866,9.710246599750485e-05,9.906651498897137e-05,0.006894812987998672,0.00628663809637974,0.006894812987998673,0.5641397612768224
7,2,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.5641397612768226,0.1456945996537762,0.9528531879255024,1.0,0.19432634849239902,0.19057482838861844,0.0037515201037805757,0.003889638153097906,12.201927493818827,12.20271505335247,0.0007875595336432895,0.19,0.19,0.0,-11.244057165836288,-11.253222386529751,0.009165220693462928,0.7193364900696102,0.0160848529049175,0.7194858912757984,0.0005394343449304038,0.0007497497191694396,0.02272560643255405,0.0035066372024631564,0.0035066372024631543,1.1092217211309232
7,2,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.5641397612768226,0.1456945996537762,0.9528531879255024,0.431488741036279,0.19432634849239902,0.19054712047543465,0.00377922801696437,0.003889638153097906,12.201927493818827,12.205983131627322,0.0040556378084950495,0.19,0.19,0.0,-11.244057165836288,-11.258089267796235,0.01403210195994653,0.733684437359977,0.01640568275970595,0.7337891799075904,0.0006214796019170299,0.0008469457153828513,0.024480082547718673,0.003777358744461536,0.003777358744461533,1.0297243169717465
7,2,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.5641397612768226,0.1456945996537762,0.9528531879255024,0.4717021253533253,0.19432634849239902,0.19056466536490824,0.0037616831274907836,0.003889638153097906,12.201927493818827,12.205401099721719,0.0034736059028919186,0.19,0.19,0.0,-11.244057165836288,-11.25795485741771,0.013897691581421512,0.7537282675941861,0.016853876429037518,0.7538156891829256,0.00039153281989494517,0.000519401261493157,0.011781242450645697,0.003972206211745308,0.003972206211745306,0.9792135518032128
7,3,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.41582689727069616,0.16403575971913534,0.8388042515310362,0.28921912468961714,0.05981826141721324,0.058646191380483444,0.001172070036729797,0.0012368935873174824,12.202758908013136,12.20611182843465,0.0033529204215145825,0.19,0.19,0.0,-11.247508982212405,-11.25446318016288,0.006954197950474139,0.41373133198564604,0.009251313827414377,0.41371182731454437,2.256834658120884e-05,5.455088564352347e-05,0.002974539635208557,0.002692758716133506,0.002974539635208557,0.41582689727069605
7,3,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.41582689727069616,0.16403575971913534,0.8388042515310362,1.0,0.05981826141721324,0.058643267099978885,0.0011749943172343555,0.0012368935873174824,12.202758908013136,12.206398899167294,0.0036399911541575847,0.19,0.19,0.0,-11.247508982212405,-11.254694385457645,0.007185403245239641,0.3139955370013127,0.0070211536536648545,0.3139661124777888,0.00010758292632806165,0.00034265776481107494,0.010284726635559665,0.0015869677733112116,0.0015869677733112105,0.7794068714682858
7,3,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.41582689727069616,0.16403575971913534,0.8388042515310362,0.4021664895687208,0.05981826141721324,0.058633551575139074,0.0011847098420741664,0.0012368935873174824,12.202758908013136,12.205066818960212,0.002307910947076053,0.19,0.19,0.0,-11.247508982212405,-11.254790498960373,0.007281516747967842,0.36299595704437154,0.00811683635508808,0.3630160353876004,0.00015234097150348022,0.0004196535597685715,0.012218850200740136,0.0018854095186591842,0.0018854095186591822,0.6560344450775368
